X-Axis,statusabsTime,statuscmdId,statusfx,statusfy,statusfz,statusrelTime,statusx,statusy,statusz
144.0000000000,1572533292.494,3393.000000000,-14.34973500000,-1.595615000000,-43.97251200000,992.0600000000,279.2099609375,-257.2000732422,-109.5616531372
145.0000000000,1572533292.572,3393.000000000,-14.37486000000,-1.604795000000,-44.09608000000,992.1380000000,279.2099609375,-257.2000732422,-109.5616531372
146.0000000000,1572533292.652,3393.000000000,-14.35581900000,-1.590209000000,-44.14259200000,992.2180000000,279.2099609375,-257.2000732422,-109.5616531372
147.0000000000,1572533292.728,3393.000000000,-14.28800200000,-1.560977000000,-43.77488000000,992.2940000000,279.2099609375,-257.2000732422,-109.5616531372
148.0000000000,1572533292.808,3393.000000000,-14.34410400000,-1.585042000000,-44.06209600000,992.3740000000,279.2099609375,-257.2000732422,-109.5616531372
149.0000000000,1572533292.890,3393.000000000,-14.34540100000,-1.647545000000,-44.16201600000,992.4560000000,279.2099609375,-257.2000732422,-109.5616531372
150.0000000000,1572533292.968,3393.000000000,-14.32114600000,-1.570173000000,-44.01301600000,992.5340000000,279.2099609375,-257.2000732422,-109.5616531372
151.0000000000,1572533293.045,3393.000000000,-14.33796800000,-1.615381000000,-44.01547200000,992.6110000000,279.2099609375,-257.2000732422,-109.5616531372
152.0000000000,1572533293.139,3393.000000000,-14.34787500000,-1.564151000000,-43.98214400000,992.7050000000,279.2099609375,-257.2000732422,-109.5616531372
153.0000000000,1572533293.215,3393.000000000,-14.34737700000,-1.576097000000,-43.80379600000,992.7810000000,279.2099609375,-257.2000732422,-109.5616531372
154.0000000000,1572533293.298,3393.000000000,-14.35172900000,-1.648196000000,-44.17733600000,992.8640000000,279.2099609375,-257.2000732422,-109.5616531372
155.0000000000,1572533293.382,3393.000000000,-14.33321800000,-1.570544000000,-44.13956800000,992.9480000000,279.2099609375,-257.2000732422,-109.5616531372
156.0000000000,1572533293.460,3393.000000000,-14.33245400000,-1.550711000000,-43.96707200000,993.0260000000,279.2099609375,-257.2000732422,-109.5616531372
157.0000000000,1572533293.535,3393.000000000,-14.31419500000,-1.627003000000,-44.16848800000,993.1010000000,279.2099609375,-257.2000732422,-109.5616531372
158.0000000000,1572533293.614,3393.000000000,-14.35837200000,-1.579446000000,-44.25873200000,993.1800000000,279.2099609375,-257.2000732422,-109.5616531372
159.0000000000,1572533293.700,3393.000000000,-14.31312200000,-1.570888000000,-43.83802400000,993.2660000000,279.2099609375,-257.2000732422,-109.5616531372
160.0000000000,1572533293.788,3393.000000000,-14.35183900000,-1.563771000000,-44.14393200000,993.3540000000,279.2099609375,-257.2000732422,-109.5616531372
161.0000000000,1572533293.864,3393.000000000,-14.33707200000,-1.528168000000,-44.17660800000,993.4300000000,279.2099609375,-257.2000732422,-109.5616531372
162.0000000000,1572533293.942,3393.000000000,-14.31508400000,-1.576461000000,-44.06211200000,993.5080000000,279.2099609375,-257.2000732422,-109.5616531372
163.0000000000,1572533294.020,3393.000000000,-14.33958800000,-1.560161000000,-44.14444000000,993.5860000000,279.2099609375,-257.2000732422,-109.5616531372
164.0000000000,1572533294.123,3393.000000000,-14.34756500000,-1.555351000000,-43.84668000000,993.6890000000,279.2099609375,-257.2000732422,-109.5616531372
165.0000000000,1572533294.202,3393.000000000,-14.32441700000,-1.500193000000,-43.88651600000,993.7680000000,279.2099609375,-257.2000732422,-109.5616531372
166.0000000000,1572533294.281,3393.000000000,-14.36105600000,-1.565909000000,-44.00501200000,993.8470000000,279.2099609375,-257.2000732422,-109.5616531372
167.0000000000,1572533294.357,3393.000000000,-14.33302000000,-1.544706000000,-43.87202400000,993.9230000000,279.2099609375,-257.2000732422,-109.5616531372
168.0000000000,1572533294.435,3393.000000000,-14.34079100000,-1.527078000000,-43.89772000000,994.0010000000,279.2099609375,-257.2000732422,-109.5616531372
169.0000000000,1572533294.510,3393.000000000,-14.33658500000,-1.535185000000,-43.94964400000,994.0760000000,279.2099609375,-257.2000732422,-109.5616531372
170.0000000000,1572533294.591,3393.000000000,-14.35347300000,-1.565048000000,-44.02876800000,994.1570000000,279.2099609375,-257.2000732422,-109.5616531372
171.0000000000,1572533294.665,3393.000000000,-14.32599500000,-1.524765000000,-43.94706400000,994.2310000000,279.2099609375,-257.2000732422,-109.5616531372
